CustomerID,Customer,Recency,Frequency,Monetary,RecencyBin,FrequencyBin,MonetaryBin,RFM,Segment
14418,1,3,3,1937,5,3,5,535,Need Attention
14419,1,10,6,1058,5,5,4,554,Champions
14420,1,99,1,387,2,1,2,212,Hibernating
14421,1,57,2,813,3,3,3,333,Potential Loyalist
14422,1,0,6,4263,5,5,5,555,Champions
14423,1,218,1,265,1,1,2,112,Lost
14424,1,17,1,322,4,1,2,412,New Customer
14426,1,23,10,4481,4,5,5,455,Champions
14427,1,50,2,363,3,3,2,332,Hibernating
14428,1,7,5,1244,5,4,4,544,Champions
14431,1,302,1,470,1,1,3,113,Cannot Lose
14432,1,9,6,2255,5,5,5,555,Champions
14434,1,21,6,1372,4,5,4,454,Champions
14436,1,98,1,89,2,1,1,211,Hibernating
14437,1,365,1,63,1,1,1,111,Lost
14438,1,306,1,131,1,1,1,111,Lost
14440,1,8,5,2357,5,4,5,545,Champions
14441,1,0,4,1712,5,4,4,544,Champions
14443,1,53,3,1116,3,3,4,334,Need Attention
14446,1,0,4,1039,5,4,4,544,Champions
14447,1,18,5,1163,4,4,4,444,Loyal Customers
14448,1,9,2,375,5,3,2,532,Potential Loyalist
14449,1,18,3,696,4,3,3,433,Potential Loyalist
14450,1,180,3,483,1,3,3,133,At Risk
14451,1,60,2,662,3,3,3,333,Potential Loyalist
14452,1,10,2,264,5,3,2,532,Potential Loyalist
14453,1,190,1,119,1,1,1,111,Lost
14456,1,5,9,3062,5,5,5,555,Champions
14457,1,310,1,113,1,1,1,111,Lost
14459,1,155,1,1837,2,1,4,214,Cannot Lose
14460,1,110,3,434,2,3,2,232,Hibernating
14461,1,148,3,2103,2,3,5,235,At Risk
14462,1,66,11,2004,3,5,5,355,Loyal Customers
14463,1,98,3,529,2,3,3,233,Hibernating
14465,1,246,3,1058,1,3,4,134,At Risk
14466,1,29,6,1892,4,5,4,454,Champions
14467,1,17,4,598,4,4,3,443,Need Attention
14470,1,11,2,461,5,3,3,533,Potential Loyalist
14472,1,103,8,1936,2,5,5,255,At Risk
14473,1,74,2,234,2,3,1,231,About To Sleep
14474,1,46,1,547,3,1,3,313,Promising
14475,1,71,3,925,2,3,4,234,At Risk
14476,1,257,1,215,1,1,1,111,Lost
14477,1,19,4,1309,4,4,4,444,Loyal Customers
14479,1,253,2,316,1,3,2,132,Hibernating
14480,1,11,1,279,5,1,2,512,New Customer
14481,1,164,2,636,2,3,3,233,Hibernating
14482,1,18,6,2068,4,5,5,455,Champions
14483,1,281,1,137,1,1,1,111,Lost
14484,1,50,1,321,3,1,2,312,About To Sleep
14485,1,38,1,165,3,1,1,311,New Customer
14487,1,26,5,1071,4,4,4,444,Loyal Customers
14488,1,67,1,1064,3,1,4,314,Promising
14489,1,207,1,463,1,1,3,113,Cannot Lose
14491,1,175,1,213,1,1,1,111,Lost
14493,1,7,5,2383,5,4,5,545,Champions
14494,1,25,1,139,4,1,1,411,New Customer
14495,1,50,2,123,3,3,1,331,About To Sleep
14496,1,311,1,234,1,1,1,111,Lost
14497,1,309,1,475,1,1,3,113,Cannot Lose
14498,1,42,5,1957,3,4,5,345,Loyal Customers
14499,1,26,3,815,4,3,3,433,Potential Loyalist
14500,1,88,3,356,2,3,2,232,Hibernating
14501,1,183,2,251,1,3,2,132,Hibernating
14502,1,19,11,2470,4,5,5,455,Champions
14503,1,3,6,3543,5,5,5,555,Champions
14504,1,47,4,673,3,4,3,343,Need Attention
14505,1,17,8,5905,4,5,5,455,Champions
14506,1,17,4,1742,4,4,4,444,Loyal Customers
14507,1,23,6,1383,4,5,4,454,Champions
14508,1,22,2,276,4,3,2,432,Potential Loyalist
14511,1,11,5,1314,5,4,4,544,Champions
14512,1,187,2,275,1,3,2,132,Hibernating
14513,1,100,3,455,2,3,2,232,Hibernating
14514,1,61,3,1055,3,3,4,334,Need Attention
14515,1,17,6,2102,4,5,5,455,Champions
14517,1,33,2,330,3,3,2,332,Hibernating
14518,1,64,1,174,3,1,1,311,New Customer
14520,1,1,2,270,5,3,2,532,Potential Loyalist
14522,1,24,4,974,4,4,4,444,Loyal Customers
14523,1,108,1,241,2,1,2,212,Hibernating
14524,1,31,9,1867,4,5,4,454,Champions
14525,1,19,9,4332,4,5,5,455,Champions
14527,1,2,54,8215,5,5,5,555,Champions
14528,1,37,1,364,3,1,2,312,About To Sleep
14529,1,60,3,620,3,3,3,333,Potential Loyalist
14530,1,25,6,2925,4,5,5,455,Champions
14532,1,236,4,932,1,4,4,144,Cannot Lose
14533,1,24,7,1949,4,5,5,455,Champions
14534,1,2,18,4447,5,5,5,555,Champions
14535,1,60,3,2864,3,3,5,335,Loyal Customers
14536,1,259,1,171,1,1,1,111,Lost
14537,1,57,1,355,3,1,2,312,About To Sleep
14538,1,64,2,388,3,3,2,332,Hibernating
14539,1,15,2,537,4,3,3,433,Potential Loyalist
14540,1,9,3,996,5,3,4,534,Need Attention
14541,1,58,8,1461,3,5,4,354,Loyal Customers
14542,1,185,1,103,1,1,1,111,Lost
14543,1,28,16,3630,4,5,5,455,Champions
14544,1,24,2,2024,4,3,5,435,Loyal Customers
14546,1,5,5,2578,5,4,5,545,Champions
14547,1,3,8,4007,5,5,5,555,Champions
14548,1,150,2,652,2,3,3,233,Hibernating
14549,1,311,1,289,1,1,2,112,Lost
14550,1,10,2,765,5,3,3,533,Potential Loyalist
14551,1,18,2,186,4,3,1,431,Potential Loyalist
14552,1,151,1,165,2,1,1,211,Hibernating
14553,1,19,5,859,4,4,3,443,Need Attention
14554,1,10,4,2381,5,4,5,545,Champions
14555,1,57,2,324,3,3,2,332,Hibernating
14557,1,85,1,788,2,1,3,213,About To Sleep
14560,1,7,22,2237,5,5,5,555,Champions
14561,1,75,3,1080,2,3,4,234,At Risk
14562,1,3,18,5074,5,5,5,555,Champions
14565,1,95,4,3099,2,4,5,245,At Risk
14567,1,56,2,1530,3,3,4,334,Need Attention
14569,1,1,1,227,5,1,1,511,New Customer
14570,1,280,2,218,1,3,1,131,Lost
14572,1,3,7,2832,5,5,5,555,Champions
14573,1,179,8,1240,1,5,4,154,Cannot Lose
14577,1,12,4,859,5,4,3,543,Loyal Customers
14578,1,3,1,168,5,1,1,511,New Customer
14581,1,16,1,138,4,1,1,411,New Customer
14582,1,40,1,114,3,1,1,311,New Customer
14583,1,5,5,1052,5,4,4,544,Champions
14584,1,169,4,1042,2,4,4,244,At Risk
14585,1,50,1,157,3,1,1,311,New Customer
14586,1,276,1,237,1,1,2,112,Lost
14587,1,18,9,1601,4,5,4,454,Champions
14591,1,15,4,1447,4,4,4,444,Loyal Customers
14592,1,35,3,570,3,3,3,333,Potential Loyalist
14593,1,21,3,617,4,3,3,433,Potential Loyalist
14594,1,7,1,124,5,1,1,511,New Customer
14595,1,19,6,1740,4,5,4,454,Champions
14597,1,11,2,883,5,3,3,533,Potential Loyalist
14598,1,44,1,221,3,1,1,311,New Customer
14600,1,305,1,393,1,1,2,112,Lost
14601,1,10,1,213,5,1,1,511,New Customer
14603,1,274,1,660,1,1,3,113,Cannot Lose
14606,1,1,90,11549,5,5,5,555,Champions
14607,1,15,14,16569,4,5,5,455,Champions
14608,1,4,4,1785,5,4,4,544,Champions
14609,1,72,4,601,2,4,3,243,At Risk
14616,1,242,3,406,1,3,2,132,Hibernating
14618,1,9,3,553,5,3,3,533,Potential Loyalist
14619,1,245,1,394,1,1,2,112,Lost
14620,1,205,2,412,1,3,2,132,Hibernating
14621,1,1,5,1788,5,4,4,544,Champions
14622,1,184,1,320,1,1,2,112,Lost
14623,1,32,5,889,3,4,3,343,Need Attention
14624,1,57,2,225,3,3,1,331,About To Sleep
14625,1,196,2,899,1,3,4,134,At Risk
14626,1,23,4,2791,4,4,5,445,Champions
14628,1,91,2,671,2,3,3,233,Hibernating
14629,1,4,2,959,5,3,4,534,Need Attention
14631,1,50,3,1006,3,3,4,334,Need Attention
14632,1,262,1,114,1,1,1,111,Lost
14633,1,266,1,344,1,1,2,112,Lost
14636,1,36,2,609,3,3,3,333,Potential Loyalist
14638,1,50,1,443,3,1,2,312,About To Sleep
14639,1,52,6,2984,3,5,5,355,Loyal Customers
14640,1,24,6,2125,4,5,5,455,Champions
14641,1,21,1,110,4,1,1,411,New Customer
14642,1,58,1,96,3,1,1,311,New Customer
14643,1,170,2,693,2,3,3,233,Hibernating
14644,1,67,2,830,3,3,3,333,Potential Loyalist
14645,1,156,2,597,2,3,3,233,Hibernating
14647,1,201,1,243,1,1,2,112,Lost
14649,1,4,4,1417,5,4,4,544,Champions
14651,1,67,2,654,3,3,3,333,Potential Loyalist
14652,1,77,1,114,2,1,1,211,Hibernating
14653,1,1,7,1947,5,5,5,555,Champions
14655,1,8,4,1932,5,4,5,545,Champions
14656,1,169,2,291,2,3,2,232,Hibernating
14657,1,17,4,848,4,4,3,443,Need Attention
14658,1,5,2,247,5,3,2,532,Potential Loyalist
14659,1,8,9,2529,5,5,5,555,Champions
14660,1,86,2,285,2,3,2,232,Hibernating
14661,1,26,1,107,4,1,1,411,New Customer
14662,1,28,4,771,4,4,3,443,Need Attention
14664,1,19,2,637,4,3,3,433,Potential Loyalist
14665,1,60,5,1835,3,4,4,344,Loyal Customers
14666,1,24,1,195,4,1,1,411,New Customer
14667,1,10,24,8729,5,5,5,555,Champions
14669,1,241,3,1269,1,3,4,134,At Risk
14670,1,280,2,411,1,3,2,132,Hibernating
14672,1,234,2,765,1,3,3,133,At Risk
14673,1,3,4,1362,5,4,4,544,Champions
14675,1,16,1,604,4,1,3,413,Promising
14676,1,31,6,2548,4,5,5,455,Champions
14680,1,25,15,27073,4,5,5,455,Champions
14681,1,71,3,498,2,3,3,233,Hibernating
14682,1,187,2,52,1,3,1,131,Lost
14684,1,25,5,1236,4,4,4,444,Loyal Customers
14687,1,106,1,628,2,1,3,213,About To Sleep
14688,1,7,20,5185,5,5,5,555,Champions
14689,1,208,1,112,1,1,1,111,Lost
14690,1,44,2,371,3,3,2,332,Hibernating
14691,1,30,5,2114,4,4,5,445,Champions
14692,1,137,4,591,2,4,3,243,At Risk
14693,1,264,1,172,1,1,1,111,Lost
14696,1,4,6,1784,5,5,4,554,Champions
14697,1,218,2,188,1,3,1,131,Lost
14698,1,1,5,1250,5,4,4,544,Champions
14699,1,214,1,109,1,1,1,111,Lost
14700,1,32,3,2235,3,3,5,335,Loyal Customers
14701,1,10,9,2549,5,5,5,555,Champions
14702,1,1,17,3292,5,5,5,555,Champions
14703,1,14,1,318,4,1,2,412,New Customer
14704,1,11,9,1546,5,5,4,554,Champions
14705,1,198,1,179,1,1,1,111,Lost
14708,1,2,2,707,5,3,3,533,Potential Loyalist
14709,1,15,13,4921,4,5,5,455,Champions
14710,1,14,4,606,4,4,3,443,Need Attention
14711,1,10,11,2868,5,5,5,555,Champions
14712,1,29,3,917,4,3,4,434,Need Attention
14713,1,9,11,2666,5,5,5,555,Champions
14714,1,24,1,160,4,1,1,411,New Customer
14715,1,24,4,867,4,4,3,443,Need Attention
14716,1,43,2,329,3,3,2,332,Hibernating
14719,1,1,5,1602,5,4,4,544,Champions
14720,1,5,3,663,5,3,3,533,Potential Loyalist
14722,1,147,1,187,2,1,1,211,Hibernating
14723,1,10,4,907,5,4,4,544,Champions
14725,1,24,1,718,4,1,3,413,Promising
14727,1,274,1,268,1,1,2,112,Lost
14730,1,1,8,2005,5,5,5,555,Champions
14731,1,47,3,380,3,3,2,332,Hibernating
14732,1,8,8,2702,5,5,5,555,Champions
14733,1,16,11,7755,4,5,5,455,Champions
14735,1,3,32,6065,5,5,5,555,Champions
14737,1,3,3,1164,5,3,4,534,Need Attention
14738,1,42,7,1314,3,5,4,354,Loyal Customers
14739,1,4,6,3188,5,5,5,555,Champions
14740,1,197,3,1448,1,3,4,134,At Risk
14741,1,11,5,1215,5,4,4,544,Champions
14744,1,16,6,874,4,5,3,453,Potential Loyalist
14745,1,112,5,1220,2,4,4,244,At Risk
14747,1,249,1,328,1,1,2,112,Lost
14748,1,29,3,945,4,3,4,434,Need Attention
14752,1,43,1,389,3,1,2,312,About To Sleep
14753,1,87,1,563,2,1,3,213,About To Sleep
14754,1,44,2,638,3,3,3,333,Potential Loyalist
14755,1,9,11,5010,5,5,5,555,Champions
14756,1,15,1,738,4,1,3,413,Promising
14757,1,75,1,420,2,1,2,212,Hibernating
14758,1,144,4,1484,2,4,4,244,At Risk
14759,1,4,3,1625,5,3,4,534,Need Attention
14760,1,297,1,89,1,1,1,111,Lost
14761,1,58,2,255,3,3,2,332,Hibernating
14762,1,263,1,300,1,1,2,112,Lost
14764,1,46,1,278,3,1,2,312,About To Sleep
14765,1,29,3,254,4,3,2,432,Potential Loyalist
14766,1,8,5,2292,5,4,5,545,Champions
14768,1,17,2,192,4,3,1,431,Potential Loyalist
14769,1,2,8,10674,5,5,5,555,Champions
14770,1,232,2,876,1,3,3,133,At Risk
14772,1,112,1,139,2,1,1,211,Hibernating
14775,1,58,2,605,3,3,3,333,Potential Loyalist
14776,1,51,11,2538,3,5,5,355,Loyal Customers
14778,1,127,2,730,2,3,3,233,Hibernating
14779,1,280,3,386,1,3,2,132,Hibernating
14780,1,54,2,447,3,3,2,332,Hibernating
14782,1,319,1,200,1,1,1,111,Lost
14784,1,26,2,289,4,3,2,432,Potential Loyalist
14785,1,10,2,77,5,3,1,531,Potential Loyalist
14788,1,7,2,679,5,3,3,533,Potential Loyalist
14789,1,28,1,197,4,1,1,411,New Customer
14790,1,16,4,745,4,4,3,443,Need Attention
14792,1,63,1,6,3,1,1,311,New Customer
14793,1,21,1,228,4,1,1,411,New Customer
14794,1,2,7,1319,5,5,4,554,Champions
14795,1,166,1,131,2,1,1,211,Hibernating
14796,1,1,16,7351,5,5,5,555,Champions
14798,1,52,3,173,3,3,1,331,About To Sleep
14799,1,51,1,157,3,1,1,311,New Customer
14800,1,47,11,3783,3,5,5,355,Loyal Customers
14801,1,61,1,193,3,1,1,311,New Customer
14803,1,162,3,845,2,3,3,233,Hibernating
14804,1,8,1,353,5,1,2,512,New Customer
14805,1,15,4,554,4,4,3,443,Need Attention
14806,1,75,1,193,2,1,1,211,Hibernating
14808,1,39,8,2741,3,5,5,355,Loyal Customers
14810,1,40,10,1907,3,5,5,355,Loyal Customers
14815,1,36,2,778,3,3,3,333,Potential Loyalist
14816,1,197,1,271,1,1,2,112,Lost
14817,1,200,2,1110,1,3,4,134,At Risk
14818,1,73,3,657,2,3,3,233,Hibernating
14819,1,64,2,272,3,3,2,332,Hibernating
14820,1,21,4,507,4,4,3,443,Need Attention
14823,1,180,3,321,1,3,2,132,Hibernating
14824,1,10,4,1127,5,4,4,544,Champions
14825,1,3,11,2042,5,5,5,555,Champions
14828,1,196,3,2139,1,3,5,135,At Risk
14829,1,29,3,460,4,3,3,433,Potential Loyalist
14830,1,53,1,197,3,1,1,311,New Customer
14834,1,17,6,1720,4,5,4,454,Champions
14836,1,10,3,102,5,3,1,531,Potential Loyalist
14837,1,89,4,1649,2,4,4,244,At Risk
14840,1,267,1,62,1,1,1,111,Lost
14841,1,53,6,3295,3,5,5,355,Loyal Customers
14842,1,43,4,2824,3,4,5,345,Loyal Customers
14844,1,63,4,3189,3,4,5,345,Loyal Customers
14847,1,148,1,309,2,1,2,212,Hibernating
14849,1,21,22,7574,4,5,5,455,Champions
14850,1,311,1,325,1,1,2,112,Lost
14851,1,23,2,511,4,3,3,433,Potential Loyalist
14852,1,58,6,2836,3,5,5,355,Loyal Customers
14853,1,24,2,475,4,3,3,433,Potential Loyalist
14854,1,78,7,2759,2,5,5,255,At Risk
14855,1,119,2,645,2,3,3,233,Hibernating
14856,1,36,3,1311,3,3,4,334,Need Attention
14857,1,59,2,1173,3,3,4,334,Need Attention
14859,1,12,4,1353,5,4,4,544,Champions
14860,1,19,1,170,4,1,1,411,New Customer
14861,1,52,1,125,3,1,1,311,New Customer
14862,1,25,2,841,4,3,3,433,Potential Loyalist
14863,1,29,1,266,4,1,2,412,New Customer
14865,1,7,1,15,5,1,1,511,New Customer
14866,1,10,11,14286,5,5,5,555,Champions
14867,1,185,3,710,1,3,3,133,At Risk
14868,1,3,8,2953,5,5,5,555,Champions
14869,1,8,2,725,5,3,3,533,Potential Loyalist
14870,1,261,1,327,1,1,2,112,Lost
14871,1,3,4,522,5,4,3,543,Loyal Customers
14873,1,210,1,519,1,1,3,113,Cannot Lose
14875,1,107,2,1465,2,3,4,234,At Risk
14878,1,12,9,1485,5,5,4,554,Champions
14880,1,77,3,706,2,3,3,233,Hibernating
14881,1,19,1,255,4,1,2,412,New Customer
14882,1,26,2,589,4,3,3,433,Potential Loyalist
14883,1,18,6,761,4,5,3,453,Potential Loyalist
14885,1,131,1,765,2,1,3,213,About To Sleep
14886,1,252,1,364,1,1,2,112,Lost
14887,1,79,1,1862,2,1,4,214,Cannot Lose
14888,1,207,1,369,1,1,2,112,Lost
14889,1,336,1,135,1,1,1,111,Lost
14890,1,253,1,125,1,1,1,111,Lost
14891,1,148,2,554,2,3,3,233,Hibernating
14893,1,9,2,1237,5,3,4,534,Need Attention
14894,1,85,1,655,2,1,3,213,About To Sleep
14895,1,7,20,11138,5,5,5,555,Champions
14896,1,204,2,468,1,3,3,133,At Risk
14897,1,7,4,1366,5,4,4,544,Champions
14898,1,23,5,1205,4,4,4,444,Loyal Customers
14901,1,11,7,1058,5,5,4,554,Champions
14902,1,25,1,332,4,1,2,412,New Customer
14903,1,21,5,2810,4,4,5,445,Champions
14904,1,2,2,1025,5,3,4,534,Need Attention
14905,1,157,2,616,2,3,3,233,Hibernating
14907,1,3,6,2883,5,5,5,555,Champions
14908,1,74,1,277,2,1,2,212,Hibernating
14910,1,2,4,434,5,4,2,542,Potential Loyalist
14913,1,35,4,1227,3,4,4,344,Loyal Customers
14915,1,91,2,307,2,3,2,232,Hibernating
14916,1,70,4,1268,2,4,4,244,At Risk
14918,1,115,2,1610,2,3,4,234,At Risk
14920,1,212,2,977,1,3,4,134,At Risk
14921,1,30,2,1316,4,3,4,434,Need Attention
14923,1,50,1,749,3,1,3,313,Promising
14924,1,245,1,310,1,1,2,112,Lost
14929,1,32,1,223,3,1,1,311,New Customer
14944,1,29,12,5900,4,5,5,455,Champions
14946,1,14,1,100,4,1,1,411,New Customer
14947,1,72,2,290,2,3,2,232,Hibernating
14948,1,23,6,1101,4,5,4,454,Champions
14950,1,19,1,371,4,1,2,412,New Customer
14951,1,79,1,311,2,1,2,212,Hibernating
14952,1,59,11,8099,3,5,5,355,Loyal Customers
14953,1,25,1,289,4,1,2,412,New Customer
14954,1,12,1,336,5,1,2,512,New Customer
14957,1,253,1,58,1,1,1,111,Lost
14958,1,147,3,499,2,3,3,233,Hibernating
14959,1,64,4,695,3,4,3,343,Need Attention
14960,1,8,2,221,5,3,1,531,Potential Loyalist
14961,1,10,9,7044,5,5,5,555,Champions
14962,1,270,1,126,1,1,1,111,Lost
14963,1,9,5,1487,5,4,4,544,Champions
14964,1,247,1,206,1,1,1,111,Lost
14965,1,96,2,599,2,3,3,233,Hibernating
14966,1,14,1,191,4,1,1,411,New Customer
14967,1,49,1,463,3,1,3,313,Promising
14968,1,30,1,147,4,1,1,411,New Customer
14970,1,68,4,1592,3,4,4,344,Loyal Customers
14971,1,35,3,1116,3,3,4,334,Need Attention
14972,1,128,1,114,2,1,1,211,Hibernating
14973,1,107,3,1314,2,3,4,234,At Risk
14974,1,37,1,114,3,1,1,311,New Customer
14975,1,57,1,279,3,1,2,312,About To Sleep
14976,1,57,7,790,3,5,3,353,Potential Loyalist
14978,1,72,5,1931,2,4,5,245,At Risk
14981,1,246,1,102,1,1,1,111,Lost
14984,1,19,2,213,4,3,1,431,Potential Loyalist
14985,1,198,2,296,1,3,2,132,Hibernating
14987,1,15,2,326,4,3,2,432,Potential Loyalist
14988,1,211,1,334,1,1,2,112,Lost
14995,1,38,2,233,3,3,1,331,About To Sleep
14997,1,46,3,546,3,3,3,333,Potential Loyalist
14998,1,170,2,429,2,3,2,232,Hibernating
15000,1,47,1,490,3,1,3,313,Promising
15002,1,115,3,1010,2,3,4,234,At Risk
15004,1,147,1,1246,2,1,4,214,Cannot Lose
15005,1,15,27,6094,4,5,5,455,Champions
15006,1,51,1,502,3,1,3,313,Promising
15007,1,159,1,156,2,1,1,211,Hibernating
15009,1,12,3,1261,5,3,4,534,Need Attention
15010,1,35,1,308,3,1,2,312,About To Sleep
15012,1,53,1,231,3,1,1,311,New Customer
15014,1,43,2,260,3,3,2,332,Hibernating
15016,1,172,1,170,1,1,1,111,Lost
15017,1,33,1,125,3,1,1,311,New Customer
15018,1,38,2,384,3,3,2,332,Hibernating
15019,1,266,1,266,1,1,2,112,Lost
15021,1,8,8,1709,5,5,4,554,Champions
15022,1,11,4,905,5,4,4,544,Champions
15023,1,3,10,6342,5,5,5,555,Champions
15024,1,9,8,1170,5,5,4,554,Champions
15025,1,33,1,377,3,1,2,312,About To Sleep
15026,1,80,3,469,2,3,3,233,Hibernating
15027,1,30,4,1066,4,4,4,444,Loyal Customers
15028,1,8,3,441,5,3,2,532,Potential Loyalist
15030,1,71,2,518,2,3,3,233,Hibernating
15031,1,4,4,668,5,4,3,543,Loyal Customers
15032,1,256,1,2188,1,1,5,115,Cannot Lose
15033,1,4,10,2586,5,5,5,555,Champions
15034,1,15,8,4308,4,5,5,455,Champions
15035,1,89,1,252,2,1,2,212,Hibernating
15036,1,72,3,465,2,3,3,233,Hibernating
15038,1,58,5,579,3,4,3,343,Need Attention
15039,1,9,46,19302,5,5,5,555,Champions
15041,1,170,1,180,2,1,1,211,Hibernating
15042,1,199,1,135,1,1,1,111,Lost
15043,1,31,1,537,4,1,3,413,Promising
15044,1,19,17,7700,4,5,5,455,Champions
15045,1,151,2,735,2,3,3,233,Hibernating
15046,1,9,15,5213,5,5,5,555,Champions
15047,1,269,1,343,1,1,2,112,Lost
15048,1,65,3,285,3,3,2,332,Hibernating
15049,1,273,1,121,1,1,1,111,Lost
15050,1,25,3,1782,4,3,4,434,Need Attention
15051,1,23,3,1391,4,3,4,434,Need Attention
15052,1,319,1,215,1,1,1,111,Lost
15053,1,4,3,697,5,3,3,533,Potential Loyalist
15054,1,12,2,302,5,3,2,532,Potential Loyalist
15057,1,275,2,1489,1,3,4,134,At Risk
15058,1,25,11,2124,4,5,5,455,Champions
15059,1,40,9,1337,3,5,4,354,Loyal Customers
15060,1,8,4,303,5,4,2,542,Potential Loyalist
15061,1,3,41,43104,5,5,5,555,Champions
15062,1,71,4,987,2,4,4,244,At Risk
15063,1,213,1,370,1,1,2,112,Lost
15065,1,37,4,3158,3,4,5,345,Loyal Customers
15066,1,53,1,893,3,1,4,314,Promising
15067,1,78,3,1744,2,3,4,234,At Risk
15068,1,46,2,553,3,3,3,333,Potential Loyalist
15069,1,179,1,1109,1,1,4,114,Cannot Lose
15071,1,93,2,982,2,3,4,234,At Risk
15073,1,9,3,1043,5,3,4,534,Need Attention
15074,1,105,1,748,2,1,3,213,About To Sleep
15075,1,77,1,773,2,1,3,213,About To Sleep
15076,1,172,1,880,1,1,3,113,Cannot Lose
15078,1,7,30,9267,5,5,5,555,Champions
15079,1,212,4,895,1,4,4,144,Cannot Lose
15081,1,22,4,393,4,4,2,442,Potential Loyalist
15083,1,256,1,88,1,1,1,111,Lost
15087,1,281,1,306,1,1,2,112,Lost
15088,1,21,2,1160,4,3,4,434,Need Attention
15089,1,10,6,2420,5,5,5,555,Champions
15090,1,308,1,381,1,1,2,112,Lost
15091,1,67,1,480,3,1,3,313,Promising
15092,1,215,2,457,1,3,2,132,Hibernating
15093,1,18,5,3973,4,4,5,445,Champions
15095,1,103,4,1370,2,4,4,244,At Risk
15096,1,42,1,219,3,1,1,311,New Customer
15097,1,4,1,248,5,1,2,512,New Customer
15098,1,182,3,39916,1,3,5,135,At Risk
15099,1,84,1,410,2,1,2,212,Hibernating
15100,1,333,1,175,1,1,1,111,Lost
15101,1,8,2,317,5,3,2,532,Potential Loyalist
15103,1,31,2,703,4,3,3,433,Potential Loyalist
15104,1,196,2,1027,1,3,4,134,At Risk
15105,1,18,7,2298,4,5,5,455,Champions
15106,1,17,5,1422,4,4,4,444,Loyal Customers
15107,1,311,5,203,1,4,1,141,Lost
15109,1,245,1,484,1,1,3,113,Cannot Lose
15110,1,23,4,996,4,4,4,444,Loyal Customers
15111,1,29,2,1278,4,3,4,434,Need Attention
15113,1,9,3,3609,5,3,5,535,Need Attention
15114,1,30,10,2760,4,5,5,455,Champions
15115,1,18,1,340,4,1,2,412,New Customer
15116,1,17,4,1352,4,4,4,444,Loyal Customers
15117,1,14,5,1551,4,4,4,444,Loyal Customers
15118,1,134,1,244,2,1,2,212,Hibernating
15119,1,245,1,266,1,1,2,112,Lost
15120,1,133,1,358,2,1,2,212,Hibernating
15121,1,50,2,457,3,3,2,332,Hibernating
15122,1,114,3,1633,2,3,4,234,At Risk
15123,1,7,2,2199,5,3,5,535,Need Attention
15124,1,22,2,184,4,3,1,431,Potential Loyalist
15125,1,25,15,11528,4,5,5,455,Champions
15127,1,65,1,406,3,1,2,312,About To Sleep
15128,1,60,4,1471,3,4,4,344,Loyal Customers
15129,1,50,11,3447,3,5,5,355,Loyal Customers
15130,1,169,1,330,2,1,2,212,Hibernating
15132,1,18,5,977,4,4,4,444,Loyal Customers
15133,1,127,3,982,2,3,4,234,At Risk
15134,1,14,8,1387,4,5,4,454,Champions
15135,1,239,1,139,1,1,1,111,Lost
15136,1,2,4,1286,5,4,4,544,Champions
15139,1,239,2,178,1,3,1,131,Lost
15140,1,52,7,2354,3,5,5,355,Loyal Customers
15142,1,46,1,498,3,1,3,313,Promising
15143,1,225,1,259,1,1,2,112,Lost
15144,1,8,17,6580,5,5,5,555,Champions
15145,1,4,4,1194,5,4,4,544,Champions
15146,1,164,2,1327,2,3,4,234,At Risk
15147,1,240,1,623,1,1,3,113,Cannot Lose
15148,1,10,1,301,5,1,2,512,New Customer
15149,1,133,1,520,2,1,3,213,About To Sleep
15150,1,17,10,5314,4,5,5,455,Champions
15152,1,9,13,4745,5,5,5,555,Champions
15153,1,31,1,329,4,1,2,412,New Customer
15154,1,75,1,296,2,1,2,212,Hibernating
15156,1,1,3,961,5,3,4,534,Need Attention
15157,1,3,3,1936,5,3,5,535,Need Attention
15158,1,45,1,401,3,1,2,312,About To Sleep
15159,1,1,30,18641,5,5,5,555,Champions
15160,1,357,1,158,1,1,1,111,Lost
15163,1,18,2,304,4,3,2,432,Potential Loyalist
15164,1,68,3,843,3,3,3,333,Potential Loyalist
15167,1,320,1,163,1,1,1,111,Lost
15168,1,25,1,106,4,1,1,411,New Customer
15171,1,331,1,1289,1,1,4,114,Cannot Lose
15172,1,8,5,1624,5,4,4,544,Champions
15174,1,322,1,135,1,1,1,111,Lost
15175,1,71,1,224,2,1,1,211,Hibernating
15178,1,260,1,40,1,1,1,111,Lost
15179,1,18,5,2206,4,4,5,445,Champions
15181,1,66,3,689,3,3,3,333,Potential Loyalist
15182,1,154,2,622,2,3,3,233,Hibernating
15184,1,29,2,406,4,3,2,432,Potential Loyalist
15185,1,70,1,310,2,1,2,212,Hibernating
15186,1,14,2,411,4,3,2,432,Potential Loyalist
15187,1,1,16,4777,5,5,5,555,Champions
15189,1,1,41,16225,5,5,5,555,Champions
15192,1,119,3,1044,2,3,4,234,At Risk
15193,1,60,1,499,3,1,3,313,Promising
15194,1,3,14,7210,5,5,5,555,Champions
15195,1,2,1,3861,5,1,5,515,Promising
15197,1,10,3,1079,5,3,4,534,Need Attention
15198,1,92,2,193,2,3,1,231,About To Sleep
15199,1,59,4,1268,3,4,4,344,Loyal Customers
15201,1,87,5,1236,2,4,4,244,At Risk
15203,1,25,6,1827,4,5,4,454,Champions
15204,1,357,1,316,1,1,2,112,Lost
